parent,child
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Brigalow_tropical_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Carpentaria_tropical_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Einasleigh_upland_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Mitchell_grass_downs
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Cape_York_Peninsula_tropical_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Trans_Fly_savanna_and_grasslands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Arnhem_Land_tropical_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Kimberly_tropical_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Victoria_Plains_tropical_savanna
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/Lesser_Sundas_deciduous_forests
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/New_Caledonia_dry_forests
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/Sumba_deciduous_forests
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/Timor_and_Wetar_deciduous_forests
http://eol.org/schema/terms/temperate_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Eastern_Australia_mulga_shrublands
http://eol.org/schema/terms/temperate_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Southeast_Australia_temperate_savanna
http://eol.org/schema/terms/temperate_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Cantebury-Otago_tussock_grasslands
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Eastern_Australian_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Southeast_Australia_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Fiordland_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Nelson_Coast_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/North_Island_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Northland_temperate_kauri_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Rakiura_Island_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Richmond_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Southland_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Westland_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Tasmanian_Central_Highland_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Tasmanian_temperate_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Tasmanian_temperate_rain_forests
http://eol.org/schema/terms/temperate_broadleaf_and_mixed_forests,http://eol.org/schema/terms/Chatham_Island_temperate_forests
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Australian_Alps_montane_grasslands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/South_Island_montane_grasslands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Central_Range_sub-alpine_grasslands
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Coolgardie_woodlands
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Esperance_mallee
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Eyre_and_York_mallee
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Mount_Lofty_woodlands
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Murray-Darling_woodlands_and_mallee
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Naracoorte_woodlands
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Southwest_Australia_savanna
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Southwest_Australia_woodlands
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Swan_Coastal_Plain_Scrub_and_Woodlands
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Jarrah-Karri_forest_and_shrublands
http://eol.org/schema/terms/mangroves,http://eol.org/schema/terms/New_Guinea_mangroves
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Carnarvon_xeric_shrublands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Central_Ranges_xeric_scrub
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Gibson_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Great_Sandy-Tanami_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Great_Victoria_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Nullarbor_Plains_xeric_shrublands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Pilbara_shrublands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Simpson_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Tirari-Sturt_stony_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Western_Australian_Mulga_shrublands
http://eol.org/schema/terms/tundra,http://eol.org/schema/terms/Southern_Indian_Ocean_Islands_tundra
http://eol.org/schema/terms/tundra,http://eol.org/schema/terms/Scotia_Sea_Islands_tundra
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Atlantic_Equatorial_coastal_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Cross-Sanaga-Bioko_coastal_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Northwestern_Congolian_lowland_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Albertine_Rift_montane_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Ethiopian_montane_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/KwaZulu-Cape_coastal_forest_mosaic
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Maputaland_coastal_forest_mosaic
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Northeastern_Congolian_lowland_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Northern_Zanzibar-Inhambane_coastal_forest_mosaic
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Southern_Zanzibar-Inhambane_coastal_forest_mosaic
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Cameroonian_Highlands_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/East_African_montane_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Eastern_Arc_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Eastern_Guinean_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Guinean_montane_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Knysna-Amatole_montane_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Nigerian_lowland_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Central_Congolian_lowland_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Cross-Niger_transition_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Eastern_Congolian_swamp_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Mount_Cameroon_and_Bioko_montane_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Niger_Delta_swamp_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Western_Congolian_swamp_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Western_Guinean_lowland_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Comoros_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Madagascar_lowland_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Madagascar_subhumid_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Granitic_Seychelles_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Mascarene_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Sao_Tome_Principe_and_Annobon_moist_lowland_forests
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Somali_Acacia-Commiphora_bushlands_and_thickets
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Angolan_Miombo_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Central_Zambezian_Miombo_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Eastern_Miombo_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Itigi-Sumbu_thicket
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Northern_Acacia-Commiphora_bushlands_and_thickets
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Serengeti_volcanic_grasslands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Southern_Acacia-Commiphora_bushlands_and_thickets
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Southern_Africa_bushveld
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Southern_Congolian_forest-savanna_mosaic
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Southern_Miombo_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Victoria_Basin_forest-savanna_mosaic
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Western_Congolian_forest-savanna_mosaic
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Zambezian_and_Mopane_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Zambezian_Baikiaea_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Sahelian_Acacia_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/West_Sudanian_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Angolan_Mopane_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/East_Sudanian_savanna
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Guinean_forest-savanna_mosaic
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Kalahari_Acacia-Baikiaea_woodlands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Mandara_Plateau_mosaic
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Northern_Congolian_forest-savanna_mosaic
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Western_Zambezian_grasslands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Ascension_scrub_and_grasslands
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/Zambezian_Cryptosepalum_dry_forests
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/Madagascar_dry_deciduous_forests
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/Cape_Verde_Islands_dry_forests
http://eol.org/schema/terms/Tropical_and_subtropical_dry_broadleaf_forests,http://eol.org/schema/terms/Al_Hajar_montane_woodlands
http://eol.org/schema/terms/temperate_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Tristan_Da_Cunha-Gough_Islands_shrub_and_grasslands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/South_Malawi_montane_forest-grassland_mosaic
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Ethiopian_montane_grasslands_and_woodlands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Angolan_montane_forest-grassland_mosaic
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Angolan_Scarp_savanna_and_woodlands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Drakensberg_alti-montane_grasslands_and_woodlands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Drakensberg_montane_grasslands_woodlands_and_forests
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Eastern_Zimbabwe_montane_forest-grassland_mosaic
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Ethiopian_montane_moorlands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Highveld_grasslands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Maputaland-Pondoland_bushland_and_thickets
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Southern_Rift_montane_forest-grassland_mosaic
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Rwenzori-Virunga_montane_moorlands
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Jos_Plateau_forest-grassland_mosaic
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/Madagascar_ericoid_thickets
http://eol.org/schema/terms/montane_grasslands_and_shrublands,http://eol.org/schema/terms/East_African_montane_moorlands
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Albany_thickets
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Montane_fynbos_and_renosterveld
http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs,http://eol.org/schema/terms/Lowland_fynbos_and_renosterveld
http://eol.org/schema/terms/mangroves,http://eol.org/schema/terms/East_African_mangroves
http://eol.org/schema/terms/mangroves,http://eol.org/schema/terms/Guinean_mangroves
http://eol.org/schema/terms/mangroves,http://eol.org/schema/terms/Southern_Africa_mangroves
http://eol.org/schema/terms/mangroves,http://eol.org/schema/terms/Central_African_mangroves
http://eol.org/schema/terms/mangroves,http://eol.org/schema/terms/Madagascar_mangroves
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/Zambezian_flooded_grasslands
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/East_African_halophytics
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/Etosha_Pan_halophytics
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/Inner_Niger_Delta_flooded_savanna
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/Lake_Chad_flooded_savanna
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/Saharan_flooded_grasslands
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/Zambezian_coastal_flooded_savanna
http://eol.org/schema/terms/flooded_grasslands_and_savannas,http://eol.org/schema/terms/Zambezian_halophytics
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Gulf_of_Oman_desert_and_semi-desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Southwestern_Arabian_montane_woodlands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Southwestern_Arabian_foothills_savanna
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Ethiopian_xeric_grasslands_and_shrublands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Somali_montane_xeric_woodlands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Arabian_Peninsula_coastal_fog_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/East_Saharan_montane_xeric_woodlands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Eritrean_coastal_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Kalahari_xeric_savanna
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Kaokoveld_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Masai_xeric_grasslands_and_shrublands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Nama_Karoo
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Namib_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Namibian_savanna_woodlands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Madagascar_spiny_thickets
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Madagascar_succulent_woodlands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Succulent_Karoo
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Hobyo_grasslands_and_shrublands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Aldabra_Island_xeric_scrub
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Socotra_Island_xeric_shrublands
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Novosibirsk_Islands_arctic_desert
http://eol.org/schema/terms/deserts_and_xeric_shrublands,http://eol.org/schema/terms/Wrangel_Island_arctic_desert
http://eol.org/schema/terms/tundra,http://eol.org/schema/terms/Kalaallit_Nunaat_high_arctic_tundra
http://eol.org/schema/terms/tundra,http://eol.org/schema/terms/Kalaallit_Nunaat_low_arctic_tundra
http://eol.org/schema/terms/temperate_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/Amsterdam_and_Saint-Paul_Islands_temperate_grasslands
http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands,http://eol.org/schema/terms/St._Helena_scrub_and_woodlands
http://eol.org/schema/terms/tundra,http://eol.org/schema/terms/Marielandia_Antarctic_tundra
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Ogasawara_subtropical_moist_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/Rapa_Nui_subtropical_broadleaf_forests
http://eol.org/schema/terms/Tropical_and_subtropical_moist_broadleaf_forests,http://eol.org/schema/terms/South_China_Sea_Islands
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_00000043
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000035
http://purl.obolibrary.org/obo/ENVO_00000043,http://eol.org/schema/terms/WetlandIndicatorRegion
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000230
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000243
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000389
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000192
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000044
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000365
http://purl.obolibrary.org/obo/ENVO_00000043,http://purl.obolibrary.org/obo/ENVO_00000233
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000020
http://purl.obolibrary.org/obo/ENVO_01000020,http://purl.obolibrary.org/obo/ENVO_00002137
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000322
http://purl.obolibrary.org/obo/ENVO_01000322,http://eol.org/schema/terms/freshwaterBrackish
http://purl.obolibrary.org/obo/ENVO_01000322,http://purl.obolibrary.org/obo/ENVO_00002137
http://purl.obolibrary.org/obo/ENVO_01000322,http://purl.obolibrary.org/obo/ENVO_00000540
http://purl.obolibrary.org/obo/ENVO_01000322,http://purl.obolibrary.org/obo/ENVO_00000541
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_00000873
http://purl.obolibrary.org/obo/ENVO_00000873,http://eol.org/schema/terms/freshwaterBrackish
http://purl.obolibrary.org/obo/ENVO_00000873,http://eol.org/schema/terms/freshwaterAndMarine
http://purl.obolibrary.org/obo/ENVO_00000873,http://eol.org/schema/terms/lentic
http://purl.obolibrary.org/obo/ENVO_00000873,http://purl.obolibrary.org/obo/ENVO_01000252
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000203
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000452
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000892
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/subalpineFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000198
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000455
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/tropicalFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000454
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000058
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/ultraoligotrophicFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/ultraoligotrophicAlpineFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000435
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/pondsLakes
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000200
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000487
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000202
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/oligotrophicFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/mesotrophicFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000199
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000453
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000891
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000382
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000476
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000268
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000503
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000387
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00002130
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000488
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000201
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/eutrophicFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00002131
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000197
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/dystrophicMontaneFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000052
http://purl.obolibrary.org/obo/ENVO_01000252,http://purl.obolibrary.org/obo/ENVO_00000377
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/acidicFreshwaterMiningLake
http://purl.obolibrary.org/obo/ENVO_01000252,http://eol.org/schema/terms/tropicalFreshwaterLake
